li,re,n,ta,zr,ce,hf,id,mo,p,y,zn,ag,cu,mg,pb,ga,sn,ti,o,s,b,co,v,sc,ca,nb,al,mn,se,cr,la,pd,nd,w,as,fe,ni,si,c,yield strength,tensile strength,elongation,source
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,930.3,1021.32,19.01,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,729.21,901.74,26.3,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,494.82,735.6,38.7,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,366.88,673.25,42.55,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,290.65,618.51,43.15,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,258.76,598.75,45.05,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,19.23076923076923,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,19.23076923076923,19.23076923076923,0.0,1.9230769230769231,1616.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,19.23076923076923,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,19.23076923076923,19.23076923076923,0.0,1.9230769230769231,1652.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,19.23076923076923,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,19.23076923076923,19.23076923076923,0.0,1.9230769230769231,1490.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,19.23076923076923,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,19.23076923076923,19.23076923076923,0.0,1.9230769230769231,1194.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005250262513125,28.001400070003502,0.0,12.005600280014,0.0,0.0,0.0,0.0,0.0,35.00175008750438,19.985999299964995,0.0,0.0,280.0,556.0,48.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01050052502625,22.996149807490372,0.0,12.005600280014,0.0,0.0,0.0,0.0,0.0,35.00175008750438,19.985999299964995,0.0,0.0,320.0,625.0,42.2,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005250262513125,28.001400070003502,0.0,12.005600280014,0.0,0.0,0.0,0.0,0.0,35.00175008750438,19.985999299964995,0.0,0.0,1253.0,1392.0,6.78,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01050052502625,22.996149807490372,0.0,12.005600280014,0.0,0.0,0.0,0.0,0.0,35.00175008750438,19.985999299964995,0.0,0.0,1400.0,1500.0,5.83,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,24.096385542168672,24.096385542168672,0.0,0.0,489.0,895.0,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,24.096385542168672,24.096385542168672,0.0,0.0,873.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,24.096385542168672,24.096385542168672,0.0,0.0,952.0,1122.0,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,24.096385542168672,24.096385542168672,0.0,0.0,1136.0,1245.0,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,24.096385542168672,24.096385542168672,0.0,0.0,1301.0,1493.0,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,24.096385542168672,24.096385542168672,0.0,0.0,1311.0,1421.0,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096385542168672,0.0,0.0,0.0,0.0,0.0,24.096385542168672,24.096385542168672,0.0,0.0,1273.0,1458.0,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7124824684432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8737727910238435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.638148667601683,0.0,0.0,0.0,0.0,0.0,0.0,35.06311360448808,9.7124824684432,0.0,777.0,810.0,3.4,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,11.11111111111111,0.0,0.0,929.0,,13.7,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333336,0.0,0.0,0.0,0.0,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333336,16.666666666666668,0.0,0.0,1021.0,,12.3,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,994.0,,24.5,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18429661941112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18429661941112,0.0,0.0,0.0,0.0,18.18429661941112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18429661941112,27.262813522355504,0.0,0.0,680.0,,35.9,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,33.33333333333333,0.0,0.0,544.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.279588336192111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.279588336192111,0.0,0.0,0.0,0.0,14.279588336192111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.279588336192111,42.88164665523156,0.0,0.0,268.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,22.22222222222222,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,22.22222222222222,22.22222222222222,0.0,0.0,1091.0,,50.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.043478260869565,21.73913043478261,0.0,21.73913043478261,0.0,0.0,0.0,0.0,0.0,21.73913043478261,21.73913043478261,0.0,0.0,1130.0,,53.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.893617021276595,21.27659574468085,0.0,21.27659574468085,0.0,0.0,0.0,0.0,0.0,21.27659574468085,21.27659574468085,0.0,0.0,1170.0,,55.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,20.833333333333336,0.0,20.833333333333336,0.0,0.0,0.0,0.0,0.0,20.833333333333336,20.833333333333336,0.0,0.0,1200.0,,55.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,29.411764705882355,29.411764705882355,5.882352941176471,0.0,225.0,732.0,61.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,29.411764705882355,29.411764705882355,5.882352941176471,0.0,705.0,1070.0,10.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,29.411764705882355,29.411764705882355,5.882352941176471,0.0,320.0,920.0,60.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003248862897986,0.0,5.003248862897986,5.003248862897986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97725795971411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003248862897986,0.0,15.00974658869396,0.0,422.0,,1.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003248862897986,0.0,5.003248862897986,5.003248862897986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97725795971411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003248862897986,15.00974658869396,0.0,534.0,,1.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003248862897986,0.0,5.003248862897986,5.003248862897986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97725795971411,0.0,0.0,5.003248862897986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00974658869396,0.0,490.0,,6.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003248862897986,0.0,5.003248862897986,5.003248862897986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97725795971411,5.003248862897986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00974658869396,0.0,622.0,,2.0,archive3
0.0,0.0,0.0,0.0,5.003248862897986,0.0,0.0,0.0,0.0,0.0,0.0,5.003248862897986,0.0,5.003248862897986,5.003248862897986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.97725795971411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.00974658869396,0.0,565.0,,4.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,400.0,780.0,53.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,838.0,43.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,899.0,31.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,902.0,29.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,811.0,52.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,790.0,49.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,799.0,47.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,802.0,37.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,823.0,36.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,849.0,34.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,23.809523809523807,23.809523809523807,0.0,0.0,,895.0,32.0,archive3
29.986004198740375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10496850944716585,0.0,0.0,0.0,34.98950314905528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003498950314905,0.0,19.909027291812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00699790062981,0.0,556.0,,3.0,archive3
34.98950314905528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98950314905528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00699790062981,0.0,15.010496850944715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.003498950314905,0.0,418.0,,13.0,archive3
36.90587138863001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.59832246039143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9785647716682201,0.0,14.538676607642126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9785647716682201,0.0,360.0,,9.0,archive3
38.0009004952724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.02476361999099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4952723998199009,0.0,14.993246285457001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4858171994597027,0.0,342.0,,44.0,archive3
39.018901890189014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.004500450045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49504950495049505,0.0,14.986498649864988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49504950495049505,0.0,300.0,,63.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076923076923,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,19.23076923076923,0.0,19.23076923076923,0.0,0.0,0.0,19.23076923076923,19.23076923076923,0.0,0.0,650.0,,50.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851851851852,0.0,0.0,0.0,0.0,0.0,7.4074074074074066,0.0,18.51851851851852,0.0,18.51851851851852,0.0,0.0,0.0,18.51851851851852,18.51851851851852,0.0,0.0,650.0,,46.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.857142857142858,0.0,0.0,0.0,0.0,0.0,10.714285714285715,0.0,17.857142857142858,0.0,17.857142857142858,0.0,0.0,0.0,17.857142857142858,17.857142857142858,0.0,0.0,650.0,,42.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137931034483,0.0,0.0,0.0,0.0,0.0,13.793103448275861,0.0,17.24137931034483,0.0,17.24137931034483,0.0,0.0,0.0,17.24137931034483,17.24137931034483,0.0,0.0,650.0,,35.0,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,31.25,31.25,0.0,0.0,2297.94,,5.8,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,30.303030303030305,30.303030303030305,0.0,0.0,2364.63,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882355,0.0,0.0,0.0,0.0,0.0,29.411764705882355,29.411764705882355,0.0,0.0,2475.41,,6.5,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,28.57142857142857,28.57142857142857,0.0,0.0,2380.79,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777777777778,0.0,0.0,0.0,0.0,0.0,27.77777777777778,27.77777777777778,0.0,0.0,1923.15,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1010.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.801980198019802,19.801980198019802,0.0,19.801980198019802,0.0,0.0,0.0,0.9900990099009901,0.0,19.801980198019802,0.0,0.0,0.0,1120.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.607843137254903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.607843137254903,19.607843137254903,0.0,19.607843137254903,0.0,0.0,0.0,1.9607843137254906,0.0,19.607843137254903,0.0,0.0,0.0,1250.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,18.181818181818183,0.0,18.181818181818183,0.0,0.0,0.0,9.090909090909092,0.0,18.181818181818183,0.0,0.0,0.0,1510.0,,,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111111111111112,0.0,0.0,0.0,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111111111111112,11.111111111111112,0.0,0.0,1498.0,,37.6,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681462140992167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681462140992167,0.0,0.0,0.0,65.27415143603133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681462140992167,8.681462140992167,0.0,0.0,1635.0,,31.7,archive3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.398809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.398809523809524,0.0,0.0,0.0,74.40476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.398809523809524,6.398809523809524,0.0,0.0,1703.0,,18.3,archive3
